;Compound;UniProt_name;rel_score;platform
418;1379647-92-3;NR1H2_HUMAN;0.00590209;in-house models
419;1379647-92-3;PGH1_HUMAN;0.556089;in-house models
420;1379647-92-3;PPARA_HUMAN;0.11030899999999999;in-house models
421;1379647-92-3;PPARG_HUMAN;5.4276350000000004e-05;in-house models
422;1379647-92-3;Q6INT1_XENLA;0.44068199999999996;in-house models
423;1379647-93-4;CP19A_HUMAN;0.7002505;in-house models
424;1379647-93-4;CP2D6_HUMAN;0.3986335;in-house models
425;1379647-93-4;DHB3_HUMAN;0.9404999999999999;in-house models
426;1379647-93-4;DHB4_HUMAN;0.10107409066666669;in-house models
427;1379647-93-4;DHI2_HUMAN;0.48302799999999996;in-house models
428;1379647-93-4;ESR1_HUMAN;0.9591733333333334;in-house models
429;1379647-93-4;ESR2_HUMAN;0.9442;in-house models
430;1379647-93-4;LOX5_HUMAN;0.664994;in-house models
431;1379647-93-4;MCR_HUMAN;0.13688544666666666;in-house models
432;1379647-93-4;MK14_HUMAN;0.000354526;in-house models
433;1379647-93-4;PGH1_HUMAN;0.12241700000000001;in-house models
434;1379647-93-4;PPARA_HUMAN;0.018637400000000002;in-house models
435;1379647-93-4;PPARG_HUMAN;0.08118389999999999;in-house models
436;1379647-93-4;Q6INT1_XENLA;0.395318;in-house models
437;1379647-94-5;CP19A_HUMAN;0.607102;in-house models
438;1379647-94-5;CP2D6_HUMAN;0.648979;in-house models
439;1379647-94-5;DHB3_HUMAN;0.91525;in-house models
440;1379647-94-5;DHB4_HUMAN;0.02775095375;in-house models
441;1379647-94-5;DHI1_HUMAN;0.28628000000000003;in-house models
442;1379647-94-5;DHI2_HUMAN;0.296004;in-house models
443;1379647-94-5;ESR1_HUMAN;0.9667833333333332;in-house models
444;1379647-94-5;GCR_HUMAN;0.0747788;in-house models
445;1379647-94-5;LOX5_HUMAN;0.31154;in-house models
446;1379647-94-5;MCR_HUMAN;0.12136929664999999;in-house models
447;1379647-94-5;MK14_HUMAN;0.00260274;in-house models
448;1379647-94-5;NR1H4_HUMAN;0.595942;in-house models
449;1379647-94-5;PGH1_HUMAN;0.75694;in-house models
450;1379647-94-5;PPARA_HUMAN;0.50441;in-house models
451;1379647-94-5;PTGES_HUMAN;0.295266;in-house models
452;1379647-94-5;PTN1_HUMAN;0.000978708;in-house models
453;1379647-94-5;Q6INT1_XENLA;0.0452472;in-house models
454;1391982-39-0;CP19A_HUMAN;0.7295655000000001;in-house models
455;1391982-39-0;CP2D6_HUMAN;0.0420959;in-house models
456;1391982-39-0;DHI1_HUMAN;0.6436085;in-house models
457;1391982-39-0;DHI2_HUMAN;0.44165200000000004;in-house models
458;1391982-39-0;LOX5_HUMAN;0.19831500000000002;in-house models
459;1391982-39-0;MCR_HUMAN;0.19659424999999997;in-house models
460;1391982-39-0;MK14_HUMAN;0.212671;in-house models
461;1391982-39-0;NR1H2_HUMAN;0.0108303011;in-house models
462;1391982-39-0;NR1H4_HUMAN;0.24296113333333333;in-house models
463;1391982-39-0;PGH1_HUMAN;0.9412149999999999;in-house models
464;1391982-39-0;PPARA_HUMAN;0.225083;in-house models
465;1391982-39-0;PPARD_HUMAN;0.249138;in-house models
466;1391982-39-0;PTGES_HUMAN;0.35334899999999997;in-house models
467;139644-40-9;ACES_HUMAN;0.7777930000000001;in-house models
468;139644-40-9;CP19A_HUMAN;0.792725;in-house models
469;139644-40-9;CP2D6_HUMAN;0.708598;in-house models
470;139644-40-9;DHB4_HUMAN;0.3248689461;in-house models
471;139644-40-9;DHI1_HUMAN;0.406265;in-house models
472;139644-40-9;DHI2_HUMAN;0.899;in-house models
473;139644-40-9;ESR1_HUMAN;0.9482111111111111;in-house models
474;139644-40-9;GCR_HUMAN;0.15183303631625;in-house models
475;139644-40-9;LOX5_HUMAN;0.36279273333333334;in-house models
476;139644-40-9;MCR_HUMAN;0.3158187433333333;in-house models
477;139644-40-9;MK14_HUMAN;0.012167835;in-house models
478;139644-40-9;NR1H2_HUMAN;0.37036466;in-house models
479;139644-40-9;NR1H4_HUMAN;0.20442275;in-house models
480;139644-40-9;PGH1_HUMAN;0.884301;in-house models
481;139644-40-9;PPARG_HUMAN;0.017398010000000002;in-house models
482;1422280-06-5;CP19A_HUMAN;0.68844;in-house models
483;1422280-06-5;CP2D6_HUMAN;0.363543;in-house models
484;1422280-06-5;DHB4_HUMAN;0.10164937996666666;in-house models
485;1422280-06-5;DHI2_HUMAN;0.45707299999999995;in-house models
486;1422280-06-5;MCR_HUMAN;0.0488385;in-house models
487;145544-40-7;ACES_HUMAN;8.520499999999999e-10;in-house models
488;145544-40-7;AK1C3_HUMAN;0.546416;in-house models
489;145544-40-7;CP19A_HUMAN;0.405963;in-house models
490;145544-40-7;CP2D6_HUMAN;0.5763435;in-house models
491;145544-40-7;DHB2_HUMAN;0.8077222222222221;in-house models
492;145544-40-7;DHB3_HUMAN;0.928;in-house models
493;145544-40-7;ESR2_HUMAN;0.968875;in-house models
494;145544-40-7;MK14_HUMAN;0.328834;in-house models
495;145544-40-7;PGH1_HUMAN;0.266127;in-house models
496;1459216-74-0;3BHS1_HUMAN;0.000387849;in-house models
497;1459216-74-0;ACES_HUMAN;0.24443;in-house models
498;1459216-74-0;CP19A_HUMAN;0.6008875;in-house models
499;1459216-74-0;CP2D6_HUMAN;0.701941;in-house models
500;1459216-74-0;DHB3_HUMAN;0.6482776666666666;in-house models
501;1459216-74-0;DHB4_HUMAN;0.00228578229485;in-house models
502;1459216-74-0;DHI2_HUMAN;0.8216000000000001;in-house models
503;1459216-74-0;ESR1_HUMAN;0.9652825396825397;in-house models
504;1459216-74-0;GCR_HUMAN;0.18404648333333337;in-house models
505;1459216-74-0;LOX5_HUMAN;0.7731859999999999;in-house models
506;1459216-74-0;MCR_HUMAN;0.3976434;in-house models
507;1459216-74-0;MK14_HUMAN;0.0852502;in-house models
508;1459216-74-0;NR1H2_HUMAN;0.177982825;in-house models
509;1459216-74-0;NR1H4_HUMAN;0.41279875;in-house models
510;1459216-74-0;PGH1_HUMAN;0.6139899999999999;in-house models
511;1459216-74-0;PPARD_HUMAN;0.1657;in-house models
512;1459216-74-0;PPARG_HUMAN;0.12797936000000001;in-house models
513;1459216-74-0;Q6INT1_XENLA;0.220057;in-house models
514;1469493-57-9;ACES_HUMAN;0.206675;in-house models
515;1469493-57-9;AK1C3_HUMAN;0.592356;in-house models
516;1469493-57-9;CP19A_HUMAN;0.676629;in-house models
517;1469493-57-9;CP2D6_HUMAN;0.751178;in-house models
518;1469493-57-9;DHB4_HUMAN;0.5210145;in-house models
519;1469493-57-9;DHI2_HUMAN;0.8985;in-house models
520;1469493-57-9;ESR1_HUMAN;0.9675666666666668;in-house models
521;1469493-57-9;GCR_HUMAN;0.1268919;in-house models
522;1469493-57-9;LOX5_HUMAN;0.8738040000000001;in-house models
523;1469493-57-9;MCR_HUMAN;0.2643432;in-house models
524;1469493-57-9;MK14_HUMAN;0.487475;in-house models
525;1469493-57-9;NR1H2_HUMAN;0.27495348519999996;in-house models
526;1469493-57-9;NR1H4_HUMAN;0.27235000000000004;in-house models
527;1469493-57-9;PGH1_HUMAN;0.320412;in-house models
528;1469493-57-9;PPARG_HUMAN;0.17093306666666666;in-house models
529;15097-74-2;3BHS1_HUMAN;0.9376000000000001;in-house models
530;15097-74-2;C11B1_HUMAN;0.584375;in-house models
531;15097-74-2;CP19A_HUMAN;0.435953;in-house models
532;15097-74-2;CP2D6_HUMAN;0.305069;in-house models
533;15097-74-2;DHB2_HUMAN;0.9244444444444445;in-house models
534;15097-74-2;DHB3_HUMAN;0.9228750000000001;in-house models
535;15097-74-2;DHB4_HUMAN;0.3710969909499999;in-house models
536;15097-74-2;DHI2_HUMAN;0.9147500000000001;in-house models
537;15097-74-2;ESR1_HUMAN;0.9606300000000001;in-house models
538;15097-74-2;HYES_HUMAN;0.9095000000000001;in-house models
539;15097-74-2;LOX5_HUMAN;0.749291;in-house models
540;151752-07-7;3BHS1_HUMAN;0.0869936;in-house models
541;151752-07-7;ACES_HUMAN;0.5875319999999999;in-house models
542;151752-07-7;CP19A_HUMAN;0.785154;in-house models
543;151752-07-7;CP2D6_HUMAN;0.731769;in-house models
544;151752-07-7;DHB4_HUMAN;0.36764929799999996;in-house models
545;151752-07-7;DHI1_HUMAN;0.054807;in-house models
546;151752-07-7;DHI2_HUMAN;0.90025;in-house models
547;151752-07-7;ESR1_HUMAN;0.937711111111111;in-house models
548;151752-07-7;GCR_HUMAN;0.2367213183333334;in-house models
549;151752-07-7;HYES_HUMAN;0.90825;in-house models
550;151752-07-7;LOX5_HUMAN;0.35466594999999995;in-house models
551;151752-07-7;MCR_HUMAN;0.157606628;in-house models
552;151752-07-7;MK14_HUMAN;0.141034;in-house models
553;151752-07-7;NR1H2_HUMAN;0.40957410000000005;in-house models
554;151752-07-7;NR1H4_HUMAN;0.34921599999999997;in-house models
555;151752-07-7;PGH1_HUMAN;0.71743;in-house models
556;151752-07-7;PPARG_HUMAN;0.15091136666666666;in-house models
557;151752-08-8;3BHS1_HUMAN;1.38038e-07;in-house models
558;151752-08-8;ACES_HUMAN;0.131485;in-house models
559;151752-08-8;AK1C3_HUMAN;0.6647890000000001;in-house models
560;151752-08-8;CP19A_HUMAN;0.7809590000000001;in-house models
561;151752-08-8;CP2D6_HUMAN;0.7386474999999999;in-house models
562;151752-08-8;DHB4_HUMAN;0.6151215;in-house models
563;151752-08-8;DHI2_HUMAN;0.90025;in-house models
564;151752-08-8;ESR1_HUMAN;0.9703333333333334;in-house models
565;151752-08-8;GCR_HUMAN;0.0680533;in-house models
566;151752-08-8;LOX5_HUMAN;0.75179;in-house models
567;151752-08-8;MCR_HUMAN;0.42607700000000004;in-house models
568;151752-08-8;MK14_HUMAN;0.0477985;in-house models
569;151752-08-8;NR1H2_HUMAN;0.20207819000000002;in-house models
570;151752-08-8;NR1H4_HUMAN;0.1413662;in-house models
571;151752-08-8;PGH1_HUMAN;0.341848;in-house models
572;151752-08-8;PPARG_HUMAN;0.17063734333333336;in-house models
573;155205-26-8;CP19A_HUMAN;0.7607160000000001;in-house models
574;155205-26-8;CP2D6_HUMAN;0.5878775;in-house models
575;155205-26-8;DHB3_HUMAN;0.0491966;in-house models
576;155205-26-8;DHI1_HUMAN;0.339544;in-house models
577;155205-26-8;DHI2_HUMAN;0.655324;in-house models
578;155205-26-8;GCR_HUMAN;0.26686048;in-house models
579;155205-26-8;LOX5_HUMAN;0.244745;in-house models
580;155205-26-8;MCR_HUMAN;0.293592446;in-house models
581;155205-26-8;MK14_HUMAN;0.11650799999999999;in-house models
582;155205-26-8;NR1H2_HUMAN;0.015585900000000001;in-house models
583;155205-26-8;NR1H4_HUMAN;0.19452502000000002;in-house models
584;155205-26-8;PGH1_HUMAN;0.935758;in-house models
585;155205-26-8;PPARG_HUMAN;0.253754;in-house models
586;155205-26-8;PTGES_HUMAN;0.261923;in-house models
587;155205-27-9;CP19A_HUMAN;0.7204195;in-house models
588;155205-27-9;DHB3_HUMAN;0.11979300000000001;in-house models
589;155205-27-9;DHI1_HUMAN;0.212658;in-house models
590;155205-27-9;DHI2_HUMAN;0.719226;in-house models
591;155205-27-9;GCR_HUMAN;0.0175528275;in-house models
592;155205-27-9;LOX5_HUMAN;0.0758045;in-house models
593;155205-27-9;MCR_HUMAN;0.37279799999999996;in-house models
594;155205-27-9;MK14_HUMAN;0.385031;in-house models
595;155205-27-9;NR1H4_HUMAN;0.35652876499999997;in-house models
596;155205-27-9;PGH1_HUMAN;0.8768389999999999;in-house models
597;155205-27-9;PPARA_HUMAN;0.44880300000000006;in-house models
598;155205-28-0;CP19A_HUMAN;0.700037;in-house models
599;155205-28-0;DHB3_HUMAN;0.308167;in-house models
600;155205-28-0;DHI1_HUMAN;0.420896;in-house models
601;155205-28-0;DHI2_HUMAN;0.41330475000000005;in-house models
602;155205-28-0;GCR_HUMAN;0.0232714;in-house models
603;155205-28-0;LOX5_HUMAN;0.2625135;in-house models
604;155205-28-0;MCR_HUMAN;0.3317195;in-house models
605;155205-28-0;MK14_HUMAN;0.37089;in-house models
606;155205-28-0;NR1H4_HUMAN;0.21715714333333333;in-house models
607;155205-28-0;PGH1_HUMAN;0.920449;in-house models
608;155205-28-0;PPARA_HUMAN;0.03838875;in-house models
609;155205-28-0;PPARD_HUMAN;2.79177e-06;in-house models
610;155205-28-0;PPARG_HUMAN;0.00155203;in-house models
611;155205-29-1;ACES_HUMAN;0.687621;in-house models
612;155205-29-1;CP19A_HUMAN;0.659986;in-house models
613;155205-29-1;CP2D6_HUMAN;0.649178;in-house models
614;155205-29-1;DHB4_HUMAN;0.45901084047133334;in-house models
615;155205-29-1;DHI1_HUMAN;0.103744;in-house models
616;155205-29-1;DHI2_HUMAN;0.834225;in-house models
617;155205-29-1;ESR1_HUMAN;0.8719999999999999;in-house models
618;155205-29-1;LOX5_HUMAN;0.398554;in-house models
619;155205-29-1;NFKB1_HUMAN;0.543532;in-house models
620;155205-29-1;NR1H2_HUMAN;0.206833;in-house models
621;155205-29-1;PGH1_HUMAN;0.591176;in-house models
622;155205-29-1;PTGES_HUMAN;0.47894899999999996;in-house models
623;156728-62-0;ACES_HUMAN;1.27718e-05;in-house models
624;156728-62-0;CP19A_HUMAN;0.7149565;in-house models
625;156728-62-0;CP2D6_HUMAN;0.6817274999999999;in-house models
626;156728-62-0;DHB3_HUMAN;0.9217500000000001;in-house models
627;156728-62-0;DHB4_HUMAN;0.12407040030000001;in-house models
628;156728-62-0;DHI2_HUMAN;0.627671;in-house models
629;156728-62-0;ESR1_HUMAN;0.943;in-house models
630;156728-62-0;LOX5_HUMAN;0.24813290000000002;in-house models
631;156728-62-0;MCR_HUMAN;0.20042835;in-house models
632;156728-62-0;PGH1_HUMAN;0.201007;in-house models
633;156728-62-0;PPARG_HUMAN;0.08349585;in-house models
634;156728-62-0;PTN1_HUMAN;0.9648;in-house models
635;156728-62-0;Q6INT1_XENLA;0.14386213000000003;in-house models
636;156788-64-6;CP19A_HUMAN;0.771201;in-house models
637;156788-64-6;CP2D6_HUMAN;0.5375425;in-house models
638;156788-64-6;DHI1_HUMAN;0.1651975;in-house models
639;156788-64-6;DHI2_HUMAN;0.5307405000000001;in-house models
640;156788-64-6;LOX5_HUMAN;0.07103503979999999;in-house models
641;156788-64-6;MCR_HUMAN;0.237602;in-house models
642;156788-64-6;MK14_HUMAN;1.9927e-05;in-house models
643;156788-64-6;NR1H4_HUMAN;0.12682415333333333;in-house models
644;156788-64-6;PGH1_HUMAN;0.48952399999999996;in-house models
645;156788-64-6;PPARD_HUMAN;0.00071794;in-house models
646;156788-64-6;PPARG_HUMAN;0.0007055007185;in-house models
647;156788-64-6;PTGES_HUMAN;0.328156;in-house models
648;156788-64-6;Q6INT1_XENLA;0.216263;in-house models
649;156788-65-7;CP19A_HUMAN;0.691243;in-house models
650;156788-65-7;CP2D6_HUMAN;0.4805315;in-house models
651;156788-65-7;DHB4_HUMAN;0.0237531;in-house models
652;156788-65-7;DHI2_HUMAN;0.5510555;in-house models
653;156788-65-7;LOX5_HUMAN;0.9281250000000001;in-house models
654;156788-65-7;MCR_HUMAN;7.90745e-06;in-house models
655;156788-65-7;PGH1_HUMAN;0.571701;in-house models
656;156788-65-7;PTGES_HUMAN;0.0624195;in-house models
657;156788-65-7;Q6INT1_XENLA;0.33215300000000003;in-house models
658;157528-83-1;ACES_HUMAN;0.454028;in-house models
659;157528-83-1;CP19A_HUMAN;0.673068;in-house models
660;157528-83-1;CP2D6_HUMAN;0.5790109999999999;in-house models
661;157528-83-1;DHI1_HUMAN;0.3263;in-house models
662;157528-83-1;DHI2_HUMAN;0.94425;in-house models
663;157528-83-1;ESR1_HUMAN;0.9653333333333334;in-house models
664;157528-83-1;HYES_HUMAN;0.91875;in-house models
665;157528-83-1;LOX5_HUMAN;0.46932799999999997;in-house models
666;157528-83-1;MK14_HUMAN;0.00111455;in-house models
667;157528-83-1;NFKB1_HUMAN;0.720204;in-house models
668;157528-83-1;NR1H2_HUMAN;0.3165735;in-house models
669;157528-83-1;NR1H4_HUMAN;0.47043599999999997;in-house models
670;157528-83-1;PGH1_HUMAN;0.90774;in-house models
671;157528-83-1;PTGES_HUMAN;0.600097;in-house models
672;157528-83-1;PTN1_HUMAN;0.9368000000000001;in-house models
673;157528-83-1;Q6INT1_XENLA;0.23044099999999998;in-house models
674;1602512-80-0;ACES_HUMAN;0.24321700000000002;in-house models
675;1602512-80-0;CP19A_HUMAN;0.5906975;in-house models
676;1602512-80-0;CP2D6_HUMAN;0.6731655;in-house models
677;1602512-80-0;DHI1_HUMAN;0.35355;in-house models
678;1602512-80-0;DHI2_HUMAN;0.6247405;in-house models
679;1602512-80-0;ESR1_HUMAN;0.9776666666666666;in-house models
680;1602512-80-0;GCR_HUMAN;0.1630166;in-house models
681;1602512-80-0;HYES_HUMAN;0.9247500000000001;in-house models
682;1602512-80-0;LOX5_HUMAN;0.5675026666666666;in-house models
683;1602512-80-0;MCR_HUMAN;0.32647940000000003;in-house models
684;1602512-80-0;MK14_HUMAN;0.26933533333333337;in-house models
685;1602512-80-0;NR1H2_HUMAN;0.07709098504;in-house models
686;1602512-80-0;NR1H4_HUMAN;0.16961611999999998;in-house models
687;1602512-80-0;PGH1_HUMAN;0.501758;in-house models
688;1602512-80-0;PPARA_HUMAN;0.027066800000000002;in-house models
689;1602512-80-0;PPARD_HUMAN;0.134496;in-house models
690;1602512-80-0;PPARG_HUMAN;0.27128193333333334;in-house models
691;1602512-80-0;PTGES_HUMAN;0.129607;in-house models
692;1602512-80-0;Q6INT1_XENLA;0.291325;in-house models
693;1608149-24-1;CP19A_HUMAN;0.5956793333333333;in-house models
694;1608149-24-1;DHB4_HUMAN;0.33907882;in-house models
695;1608149-24-1;DHI2_HUMAN;0.923;in-house models
696;1608149-24-1;ESR1_HUMAN;0.9696535714285714;in-house models
697;1608149-24-1;Q6INT1_XENLA;0.178485;in-house models
698;1609489-49-7;CP19A_HUMAN;0.6308785000000001;in-house models
699;1609489-49-7;CP2D6_HUMAN;0.49440500000000004;in-house models
700;1609489-49-7;DHB3_HUMAN;0.94475;in-house models
701;1609489-49-7;DHB4_HUMAN;0.09165734277666666;in-house models
702;1609489-49-7;DHI2_HUMAN;0.585812;in-house models
703;1609489-49-7;ESR1_HUMAN;0.9812833333333334;in-house models
704;1609489-49-7;HYES_HUMAN;0.921575;in-house models
705;1609489-49-7;MCR_HUMAN;0.4047675;in-house models
706;1609489-49-7;Q6INT1_XENLA;0.28370100000000004;in-house models
707;1616781-50-0;CP19A_HUMAN;0.669279;in-house models
708;1616781-50-0;DHB4_HUMAN;0.09851130666666667;in-house models
709;1616781-50-0;DHI2_HUMAN;0.8967499999999999;in-house models
710;1616781-50-0;ESR1_HUMAN;0.9741666666666667;in-house models
711;1616781-50-0;Q6INT1_XENLA;0.24462899999999999;in-house models
712;1622944-95-9;CP19A_HUMAN;0.6064745;in-house models
713;1622944-95-9;DHB4_HUMAN;0.09454412147866668;in-house models
714;1622944-95-9;PTN1_HUMAN;0.361966;in-house models
715;1622944-95-9;Q6INT1_XENLA;0.256816;in-house models
716;163630-14-6;CP19A_HUMAN;0.7634215;in-house models
717;163630-14-6;DHI1_HUMAN;0.21254905;in-house models
718;163630-14-6;DHI2_HUMAN;0.288145;in-house models
719;163630-14-6;LOX5_HUMAN;0.0160893;in-house models
720;163630-14-6;MCR_HUMAN;0.16673536666666666;in-house models
721;163630-14-6;MK14_HUMAN;0.000733481;in-house models
722;163630-14-6;NR1H4_HUMAN;0.29185500000000003;in-house models
723;163630-14-6;PGH1_HUMAN;0.814399;in-house models
724;1637325-52-0;CP19A_HUMAN;0.777863;in-house models
725;1637325-52-0;CP2D6_HUMAN;0.7497309999999999;in-house models
726;1637325-52-0;DHB3_HUMAN;0.9176250000000001;in-house models
727;1637325-52-0;DHI1_HUMAN;0.2657;in-house models
728;1637325-52-0;DHI2_HUMAN;0.9339999999999999;in-house models
729;1637325-52-0;ESR1_HUMAN;0.9501999999999999;in-house models
730;1637325-52-0;GCR_HUMAN;0.159272;in-house models
731;1637325-52-0;LOX5_HUMAN;0.43278045000000004;in-house models
732;1637325-52-0;MCR_HUMAN;0.1167755;in-house models
733;1637325-52-0;MK14_HUMAN;0.00203529;in-house models
734;1637325-52-0;NR1H2_HUMAN;0.15116609152000002;in-house models
735;1637325-52-0;NR1H4_HUMAN;0.317097;in-house models
736;1637325-52-0;PGH1_HUMAN;0.691142;in-house models
737;1637325-52-0;PPARG_HUMAN;0.0018747925099999998;in-house models
738;1637325-52-0;PTGES_HUMAN;0.402773;in-house models
739;1637325-52-0;Q6INT1_XENLA;0.0873961;in-house models
740;1637325-53-1;CP19A_HUMAN;0.683789;in-house models
741;1637325-53-1;CP2D6_HUMAN;0.504587;in-house models
742;1637325-53-1;DHI1_HUMAN;0.33292299999999997;in-house models
743;1637325-53-1;GCR_HUMAN;0.147204;in-house models
744;1637325-53-1;LOX5_HUMAN;0.4324886666666667;in-house models
745;1637325-53-1;MCR_HUMAN;0.123705;in-house models
746;1637325-53-1;NR1H2_HUMAN;0.058654500000000005;in-house models
747;1637325-53-1;NR1H4_HUMAN;0.16523256909333334;in-house models
748;1637325-53-1;PGH1_HUMAN;0.627683;in-house models
749;1637325-53-1;PPARG_HUMAN;0.07470784999999999;in-house models
750;1637325-53-1;PTGES_HUMAN;0.134707;in-house models
751;163748-93-4;CP19A_HUMAN;0.7550414999999999;in-house models
752;163748-93-4;DHB3_HUMAN;0.212187;in-house models
753;163748-93-4;DHI1_HUMAN;0.366672;in-house models
754;163748-93-4;DHI2_HUMAN;0.41824799999999995;in-house models
755;163748-93-4;GCR_HUMAN;0.130956;in-house models
756;163748-93-4;LOX5_HUMAN;0.0192205;in-house models
757;163748-93-4;MCR_HUMAN;0.38356299999999993;in-house models
758;163748-93-4;NR1H4_HUMAN;0.0879447;in-house models
759;163748-93-4;PGH1_HUMAN;0.563871;in-house models
760;163860-19-3;CP19A_HUMAN;0.69818;in-house models
761;163860-19-3;CP2D6_HUMAN;0.729707;in-house models
762;163860-19-3;DHB3_HUMAN;0.7651008333333333;in-house models
