compound;platform;prob;UniProt_name
(-) Methyllinderatin;SEA;1.29E-07;PA24A_HUMAN
(-) Methyllinderatin;SEA;2.65E-07;SC5A1_HUMAN
(-) Methyllinderatin;SEA;3.16E-07;CHLE_HORSE
(-) Methyllinderatin;SEA;5.39E-07;CAN1_HUMAN
(-) Methyllinderatin;SEA;7.07E-07;Q8QGU2_CHICK
(-) Methyllinderatin;SEA;1.01E-06;PAI1_HUMAN
(-) Methyllinderatin;SEA;1.06E-06;KCNK2_HUMAN
(-) Methyllinderatin;SEA;1.63E-06;CP26B_HUMAN
(-) Methyllinderatin;SEA;1.96E-06;ACE_HUMAN
(-) Methyllinderatin;SEA;7.08E-06;LDHB_HUMAN
(-) Neolinderatin;SwissTargetPrediction;0.13064581;CATL1_HUMAN
(-) Neolinderatin;SEA;4.80E-28;P2RX1_MOUSE
(-) Neolinderatin;SEA;1.05E-17;MDR1_HUMAN
(-) Neolinderatin;SEA;1.11E-15;CBPA3_HUMAN
(-) Neolinderatin;SEA;2.32E-14;VMAT2_RAT
(-) Neolinderatin;SEA;3.51E-11;ACE2_RAT
(-) Neolinderatin;SEA;3.68E-11;ACE_HUMAN
(-) Neolinderatin;SEA;2.75E-10;HPPD_ARATH
(-) Neolinderatin;SEA;3.65E-10;VMAT2_HUMAN
(-) Neolinderatin;SEA;5.91E-09;LDHB_HUMAN
(-) Neolinderatin;SEA;1.86E-08;GALR1_RAT
(-) Neolinderatin;SEA;1.86E-08;GALR2_RAT
(-) Neolinderatin;SEA;2.84E-08;FFAR1_HUMAN
(-) Neolinderatin;SEA;2.88E-08;COMT_RAT
(-) Neolinderatin;SEA;3.37E-08;ACE_RABIT
(-) Neolinderatin;SEA;3.70E-08;PPCE_BOVIN
(-) Neolinderatin;SEA;6.46E-08;FFAR4_HUMAN
(-) Neolinderatin;SEA;7.00E-08;NAAA_RAT
(-) Neolinderatin;SEA;1.18E-07;Q53I59_TRYCR
(-) Neolinderatin;SEA;1.50E-07;TRPA1_RAT
(-) Neolinderatin;SEA;1.80E-07;LOX15_RAT
(-) Neolinderatin;SEA;4.11E-07;S22A6_RAT
(-) Neolinderatin;SEA;8.85E-07;KCNK2_HUMAN
(-) Neolinderatin;SEA;3.19E-06;NMDE2_RAT
(-) Neolinderatin;SEA;4.24E-06;FOLH1_RAT
(-) Neolinderatin;SEA;6.01E-06;ACE_RAT
(±) Adunctin B;SwissTargetPrediction;0.106165761;CNR2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CATS_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CNR1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GPR55_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CATB_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CXCR1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;KIF11_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;TA2R_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;FAAH1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;TRPV1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;LDLR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;LRRK2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MTR1A_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MTR1B_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;KCNA5_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;PDE10_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CDK4_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CAN1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;5HT6R_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MK08_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;NK3R_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;PDK1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;FA9_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;EGFR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ATS5_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;SC6A4_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;SMCA2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;OX1R_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;TYSY_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;HS90A_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;NAMPT_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;5HT1B_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;DRD4_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ADA1D_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ADA1A_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ADA1B_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;5HT7R_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;BACE1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CCND1_HUMAN|CDK4_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CCNE2_HUMAN|CDK2_HUMAN|CCNE1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CCNB3_HUMAN|CDK1_HUMAN|CCNB1_HUMAN|CCNB2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MMP1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ADA17_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ADA10_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;FNTA_HUMAN|FNTB_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;P2RY1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GASR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;TLR9_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CASR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;BACE2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CATD_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MTOR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;PK3CA_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;PPIA_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GBRB3_HUMAN|GBRA3_HUMAN|GBRG2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GBRB3_HUMAN|GBRG2_HUMAN|GBRA1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GBRB3_HUMAN|GBRG2_HUMAN|GBRA5_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GBRA2_HUMAN|GBRB3_HUMAN|GBRG2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;STAT3_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CCR3_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CRFR1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GTR1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GTR3_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GTR2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CDK2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CDK1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;RET_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CDK2_HUMAN|CCNA1_HUMAN|CCNA2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;NK1R_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;AA2AR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GSK3B_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MP2K1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CAC1B_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;RAF1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MCR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;OXYR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;EZH2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;HXK4_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;MK01_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ARBK1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;LKHA4_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;BRAF_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;TSPO_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CPT1A_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;GRAB_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;KSYK_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;P2RX3_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ATR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CCNE1_HUMAN|CDK2_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ACM1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CFAD_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;CDK5_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;ESR1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;VGFR1_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;PGFRB_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;JAK3_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;HS90B_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;RORG_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;PRGR_HUMAN
(±) Adunctin B;SwissTargetPrediction;0.106165761;F263_HUMAN
(±) Adunctin B;SEA;7.40E-34;S28A3_HUMAN
(±) Adunctin B;SEA;1.67E-31;ACPM_HUMAN
(±) Adunctin B;SEA;1.67E-31;CIA30_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA1_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA2_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA3_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA5_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA6_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA7_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA8_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUA9_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUAA_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUAB_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUAC_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUAD_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB1_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB2_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB3_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB4_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB5_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB6_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB7_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB8_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUB9_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUBA_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUBB_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUC1_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUC2_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUF2_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUF3_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUF4_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS1_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS2_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS3_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS4_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS5_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS6_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS7_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUS8_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUV1_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUV2_HUMAN
(±) Adunctin B;SEA;1.67E-31;NDUV3_HUMAN
(±) Adunctin B;SEA;1.67E-31;NU1M_HUMAN
(±) Adunctin B;SEA;1.67E-31;NU2M_HUMAN
(±) Adunctin B;SEA;1.67E-31;NU3M_HUMAN
(±) Adunctin B;SEA;1.67E-31;NU4LM_HUMAN
(±) Adunctin B;SEA;1.67E-31;NU5M_HUMAN
(±) Adunctin B;SEA;1.67E-31;NU6M_HUMAN
(±) Adunctin B;SEA;1.67E-31;NUA4L_HUMAN
(±) Adunctin B;SEA;1.08E-18;ADRB1_MOUSE
(±) Adunctin B;SEA;5.55E-16;NDUA4_HUMAN
(±) Adunctin B;SEA;8.88E-15;Q53I59_TRYCR
(±) Adunctin B;SEA;3.00E-14;SC5A1_RAT
(±) Adunctin B;SEA;2.54E-13;DCOR_HUMAN
(±) Adunctin B;SEA;5.82E-13;MDR1_HUMAN
(±) Adunctin B;SEA;1.49E-10;NU4M_HUMAN
(±) Adunctin B;SEA;1.51E-10;HPPD_ARATH
(±) Adunctin B;SEA;1.48E-09;ENPL_CANLF
(±) Adunctin B;SEA;8.78E-09;SC5A2_RAT
(±) Adunctin B;SEA;1.21E-07;SC5A2_HUMAN
(±) Adunctin B;SEA;5.81E-07;SC5A1_HUMAN
(±) Adunctin B;SEA;1.65E-06;Q8QGU2_CHICK
(±) Adunctin B;SEA;1.87E-06;CAN1_HUMAN
(±) Adunctin B;SEA;8.11E-06;ACES_HUMAN
1000268-43-8;SwissTargetPrediction;0.114337559;TBB1_HUMAN
1000268-43-8;SwissTargetPrediction;0.106099949;ESR1_HUMAN
1000268-43-8;SwissTargetPrediction;0.106099949;ACES_HUMAN
1000268-43-8;SEA;3.40E-46;KCNA3_MOUSE
1000268-43-8;SEA;2.67E-36;S28A3_HUMAN
1000268-43-8;SEA;1.29E-33;MGRA_STAAU
1000268-43-8;SEA;9.52E-32;PHHY_PSEFL
1000268-43-8;SEA;5.30E-30;UBP4_HUMAN
1000268-43-8;SEA;4.79E-26;KCNA2_HUMAN
1000268-43-8;SEA;1.13E-23;Q3I4V7_CRYNV
1000268-43-8;SEA;2.53E-22;H9TVJ1_CHISP
1000268-43-8;SEA;2.88E-20;KCNA4_HUMAN
1000268-43-8;SEA;1.44E-19;A0A0C7ACN7_PSEAI
1000268-43-8;SEA;1.49E-19;UBP5_HUMAN
1000268-43-8;SEA;2.07E-19;CP24A_RAT
1000268-43-8;SEA;8.88E-16;KCNA1_HUMAN
1000268-43-8;SEA;3.44E-15;SC5A1_RAT
1000268-43-8;SEA;1.08E-14;PDK4_HUMAN
1000268-43-8;SEA;4.65E-14;PPO2_AGABI
1000268-43-8;SEA;3.16E-13;SPRE_HUMAN
1000268-43-8;SEA;7.69E-13;PDK3_HUMAN
1000268-43-8;SEA;7.08E-12;MDR1_HUMAN
1000268-43-8;SEA;2.75E-11;CAN_CANAL
1000268-43-8;SEA;7.11E-11;P2RX1_MOUSE
1000268-43-8;SEA;9.44E-11;LOX15_HUMAN
1000268-43-8;SEA;1.15E-10;MTCA1_MYCTU
1000268-43-8;SEA;2.33E-10;TPMT_HUMAN
1000268-43-8;SEA;2.57E-10;MTSI_SPISQ
1000268-43-8;SEA;3.65E-10;ITF2_HUMAN
1000268-43-8;SEA;5.11E-10;NEP_MOUSE
1000268-43-8;SEA;1.04E-09;COMT_RAT
1000268-43-8;SEA;1.42E-09;Q49PX0_9POXV
1000268-43-8;SEA;1.44E-09;ALDR_RAT
1000268-43-8;SEA;2.01E-09;FFAR1_HUMAN
1000268-43-8;SEA;2.16E-09;SHBG_HUMAN
1000268-43-8;SEA;2.41E-09;SC5A2_RAT
1000268-43-8;SEA;9.89E-09;Q9BEG3_BOVIN
1000268-43-8;SEA;1.08E-08;LOX15_RAT
1000268-43-8;SEA;1.67E-08;CALM1_HUMAN
1000268-43-8;SEA;2.59E-08;TBB2B_BOVIN
1000268-43-8;SEA;4.45E-08;STXA_SHIDY
1000268-43-8;SEA;4.51E-08;P96878_MYCTU
1000268-43-8;SEA;5.35E-08;AK1BA_HUMAN
1000268-43-8;SEA;7.66E-08;TBB1_HUMAN
1000268-43-8;SEA;7.98E-08;FFAR4_HUMAN
1000268-43-8;SEA;9.18E-08;CAH7_HUMAN
1000268-43-8;SEA;1.64E-07;DHB3_HUMAN
1000268-43-8;SEA;4.21E-07;HCAR2_HUMAN
1000268-43-8;SEA;4.95E-07;ACE_MOUSE
1000268-43-8;SEA;7.08E-07;KCNK2_HUMAN
1000268-43-8;SEA;9.92E-07;DPOL_HHV6U
1000268-43-8;SEA;1.43E-06;CAH14_HUMAN
1000268-43-8;SEA;1.56E-06;TTHY_HUMAN
1000268-43-8;SEA;1.98E-06;ABCG2_HUMAN
1000268-43-8;SEA;2.72E-06;Q25270_LEIDO
1000268-43-8;SEA;2.74E-06;ERCC1_HUMAN
1000268-43-8;SEA;2.74E-06;XPF_HUMAN
1000268-43-8;SEA;3.61E-06;CAH6_HUMAN
1000268-43-8;SEA;3.76E-06;CP27B_MOUSE
1000268-43-8;SEA;5.78E-06;CELA1_HUMAN
1000268-43-8;SEA;6.17E-06;GRM2_RAT
1000268-43-8;SEA;7.56E-06;THA_HUMAN
1000268-43-8;SEA;9.42E-06;EGFR_MOUSE
100634-10-4;SwissTargetPrediction;0.346270483;ESR1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;ACES_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;ESR2_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;LOX5_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;TYRO_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CP19A_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;KSYK_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;HPGDS_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;DHB14_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;DHB1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;SYUA_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;PA2G5_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;1433G_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;LOX12_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;SHBG_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;IBP3_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;INSR_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MMP9_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MMP2_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;KS6A5_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;PGH1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;ERBB2_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CD5R1_HUMAN|CDK5_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CHK1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;WEE1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;DHB3_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;LOX15_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;PDPK1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;IGF1R_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;NOX4_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;TF_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;TOP1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;A4_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;SFRP1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MPI_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;HMDH_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CDK2_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CDK4_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CP24A_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;ADA17_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;B2CL1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;TBB1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;EST2_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CAH7_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CAH12_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CAH4_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CP1B1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;EGFR_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;KS6A3_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;ROCK1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;KAPCA_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;HDAC5_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;HDAC7_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;PK3CB_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CP2C9_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CP3A4_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CP2CJ_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;PK3CA_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;PDE5A_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;HS90A_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;NOTUM_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;ADCY5_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;COMT_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;AOFA_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;SRC_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;VGFR2_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;C11B1_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;CP17A_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;GLR_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MMP16_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MMP3_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MMP15_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MMP14_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MMP26_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;M3K8_HUMAN
100634-10-4;SwissTargetPrediction;0.100578902;MKNK2_HUMAN
100634-10-4;SEA;6.30E-47;IBP5_HUMAN
100634-10-4;SEA;1.34E-46;TYTR_CRIFA
100634-10-4;SEA;2.44E-43;ERCC1_HUMAN
100634-10-4;SEA;2.44E-43;XPF_HUMAN
100634-10-4;SEA;8.21E-38;Q39829_SOYBN
100634-10-4;SEA;6.88E-37;MGRA_STAAU
100634-10-4;SEA;2.34E-36;S28A3_HUMAN
100634-10-4;SEA;1.98E-34;PHHY_PSEFL
100634-10-4;SEA;6.50E-31;PDK1_HUMAN
100634-10-4;SEA;1.29E-30;Q3I4V7_CRYNV
100634-10-4;SEA;3.33E-30;ARP19_RAT
100634-10-4;SEA;1.61E-26;A0A0C7ACN7_PSEAI
100634-10-4;SEA;1.57E-25;PPO2_AGABI
100634-10-4;SEA;1.43E-23;LOX15_HUMAN
100634-10-4;SEA;6.60E-22;EGFR_MOUSE
100634-10-4;SEA;2.38E-20;PLAP_HUMAN
100634-10-4;SEA;5.59E-20;H9TVJ1_CHISP
100634-10-4;SEA;4.34E-18;TYRO_HUMAN
100634-10-4;SEA;1.11E-16;PA_I000X
100634-10-4;SEA;7.77E-16;AA2BR_RAT
100634-10-4;SEA;7.77E-16;PDK4_HUMAN
100634-10-4;SEA;3.33E-15;SC5A1_RAT
100634-10-4;SEA;7.99E-15;PPBN_HUMAN
100634-10-4;SEA;4.54E-14;CAN_CANAL
100634-10-4;SEA;7.68E-14;PDK3_HUMAN
100634-10-4;SEA;9.15E-14;SPRE_HUMAN
100634-10-4;SEA;1.77E-13;LOX1_SOYBN
100634-10-4;SEA;2.01E-13;ALDR_RAT
100634-10-4;SEA;6.93E-13;HCAR2_HUMAN
100634-10-4;SEA;8.78E-13;Q8I2J3_PLAF7
100634-10-4;SEA;3.32E-12;KDM4E_HUMAN
100634-10-4;SEA;9.60E-12;TBB2B_BOVIN
100634-10-4;SEA;2.00E-11;COMT_RAT
100634-10-4;SEA;2.35E-11;Q7ZJM1_9HIV1
100634-10-4;SEA;3.14E-11;AK1C4_HUMAN
100634-10-4;SEA;6.99E-11;TYRO_MOUSE
100634-10-4;SEA;1.42E-10;EZRI_HUMAN
100634-10-4;SEA;1.96E-10;MTCA1_MYCTU
100634-10-4;SEA;2.73E-10;Q9BEG3_BOVIN
100634-10-4;SEA;4.09E-10;IBP3_HUMAN
100634-10-4;SEA;9.18E-10;AK1BA_HUMAN
100634-10-4;SEA;1.44E-09;COMT_PIG
100634-10-4;SEA;2.14E-09;Q2PCB5_DICLA
100634-10-4;SEA;2.18E-09;TTHY_HUMAN
100634-10-4;SEA;2.19E-09;CAH7_HUMAN
100634-10-4;SEA;2.38E-09;SC5A2_RAT
100634-10-4;SEA;6.41E-09;DYR1A_MOUSE
100634-10-4;SEA;1.01E-08;CAH6_HUMAN
100634-10-4;SEA;1.05E-08;CAH14_HUMAN
100634-10-4;SEA;4.74E-08;P96878_MYCTU
100634-10-4;SEA;6.70E-08;PPAC_HUMAN
100634-10-4;SEA;1.13E-07;DOPO_RAT
100634-10-4;SEA;1.21E-07;DPOL_HHV6U
100634-10-4;SEA;4.05E-07;ADRB1_MOUSE
100634-10-4;SEA;6.64E-07;DOPO_HUMAN
100634-10-4;SEA;6.65E-07;LOX15_RABIT
100634-10-4;SEA;1.10E-06;CAH13_MOUSE
100634-10-4;SEA;1.44E-06;CAH5B_HUMAN
100634-10-4;SEA;2.72E-06;ACLY_RAT
100634-10-4;SEA;2.92E-06;Q25270_LEIDO
100634-10-4;SEA;5.00E-06;CAH5A_HUMAN
104937-47-5 (R);SEA;3.43E-37;S28A3_HUMAN
104937-47-5 (R);SEA;8.29E-23;MDR1_HUMAN
104937-47-5 (R);SEA;1.28E-18;AMPL_PIG
104937-47-5 (R);SEA;4.44E-16;Q6TUJ4_PSEAI
104937-47-5 (R);SEA;1.44E-15;SC5A1_RAT
104937-47-5 (R);SEA;1.66E-15;AMPL_HUMAN
104937-47-5 (R);SEA;2.66E-15;Q53I59_TRYCR
104937-47-5 (R);SEA;3.30E-11;NAAA_RAT
104937-47-5 (R);SEA;5.45E-11;HPPD_ARATH
